genes	logFC_TgvDMSO_6h_aTC1	logCPM_TgvDMSO_6h_aTC1	F_TgvDMSO_6h_aTC1	PValue_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	logCPM_TgvDMSO_24h_aTC1	F_TgvDMSO_24h_aTC1	PValue_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	logCPM_Tg_24hv6h_aTC1	F_Tg_24hv6h_aTC1	PValue_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
Axin1	0.322223996792655	6.39368177326074	16.3298484304262	0.00209436710613827	0.0119791738819445	0.286513472079771	6.39368177326074	12.8090320562081	0.00458048583997763	0.0238290735392257	-0.0357105247128836	6.39368177326074	0.201662500258646	0.662422579181353	0.806906995775585
Akr1b8	-0.55948206524226	3.95692055137231	16.3258849931136	0.00209613415505273	0.011983863230785	-0.189812666922077	3.95692055137231	1.84762442133138	0.202269342447841	0.343320595740553	0.369669398320183	3.95692055137231	7.08012298932191	0.0227905672284758	0.113522148257746
Suv420h2	-0.504935756755337	5.16701813281706	16.3089332678467	0.00210342796008954	0.0120192608943109	-0.353860084222583	5.16701813281706	7.89454330932423	0.0175367852844493	0.061769322778077	0.151075672532754	5.16701813281706	1.45193491478751	0.25442486406175	0.471093718733977
Txnrd1	-0.48958150692383	8.78609119106202	16.3069115007335	0.00210430327339862	0.0120192608943109	0.09320261111084	8.78609119106202	0.593200736299895	0.45800235941675	0.608067252247463	0.58278411803467	8.78609119106202	23.0607296596725	0.00061167512131031	0.0143845978342343
Gigyf1	-0.341197663911554	6.47858750632723	16.3049049582141	0.00210517563561436	0.0120192608943109	-0.0794049104375956	6.47858750632723	0.879587528298672	0.369188077289246	0.526187625759102	0.261792753473959	6.47858750632723	9.59669291395227	0.0105677494165224	0.0719607995790319
Ctsf	-0.450979707940825	4.55422927984227	16.2939636899566	0.00210995413626471	0.0120359282879161	-0.346656268504368	4.55422927984227	9.38149297873029	0.0112354846471596	0.0449277344361134	0.104323439436458	4.55422927984227	0.861505318089542	0.373966079468063	0.585580709063796
Sidt2	-0.437983336426277	5.24663787270269	16.2936187780378	0.00211009003288234	0.0120359282879161	-0.038126513749323	5.24663787270269	0.122605155192182	0.733082855512086	0.830048710214687	0.399856822676954	5.24663787270269	13.5781815674569	0.00382066986421928	0.0399300144747615
Foxb1	-1.62291663213286	-1.78711954572955	15.2023766709918	0.00211094885163498	0.0120359282879161	-2.61586923108737	-1.78711954572955	20.6006396370813	0.000677995881882327	0.00633998809872521	-0.992952598954509	-1.78711954572955	2.45594061296831	0.143040295438947	0.336009249516072
Slc25a1	-0.466369641860879	5.82160011905679	16.2764215640692	0.00211760081677088	0.0120644804294115	-0.961443178841611	5.82160011905679	66.8021130652603	6.74308187701665e-06	0.000292169424342516	-0.495073536980732	5.82160011905679	17.9898040550574	0.00150331055901503	0.0234099942622521
Grk5	-0.583733573333725	5.75043402171445	16.2758205283768	0.00211786366058511	0.0120644804294115	-0.481263971813935	5.75043402171445	10.9205654562693	0.00736297757951447	0.0331399474692341	0.102469601519791	5.75043402171445	0.498674398966984	0.495308381796481	0.68630398055953
Chchd5	0.511479662909377	4.07059607436864	16.2726393797675	0.00211932035856471	0.0120652379813828	0.296633661695113	4.07059607436864	5.25766493718049	0.0433907935060516	0.11528356141087	-0.214846001214264	4.07059607436864	2.93569276741235	0.115686393959619	0.29678478165644
Polrmt	-0.447460136163982	4.98306033884462	16.2711678159755	0.00211990389129102	0.0120652379813828	-0.10240099511604	4.98306033884462	0.843907373162788	0.378706976334074	0.534575551107744	0.345059141047942	4.98306033884462	9.66003901678554	0.0103803540048917	0.0712213876734758
Eif1ad	0.384978329461984	6.84673171321661	16.2659861591951	0.00212217319963143	0.0120727227166083	0.372998630775078	6.84673171321661	15.182884336336	0.00266818746465838	0.0161986121894711	-0.0119796986869055	6.84673171321661	0.0158511749343403	0.902165590811778	0.949284685208801
Ehd2	-1.07738952097443	1.12691772326448	16.2593324590289	0.00212659236183914	0.0120924254211186	-0.915846142140195	1.12691772326448	10.0595959807186	0.00928978304109569	0.0393881819825545	0.161543378834231	1.12691772326448	0.311181827709196	0.58854455218531	0.754663593214608
Grik4	1.14224454101646	-0.0309819978654616	16.2883204007477	0.0021291679592895	0.0121016320848745	0.394642449200316	-0.0309819978654616	1.36898698185467	0.26771378332281	0.419508891082511	-0.747602091816148	-0.0309819978654616	8.27151935011764	0.0156628365693272	0.0907288236480729
Brpf3	0.562322667051491	6.07902280263417	16.2448968956423	0.00213145307562329	0.0121091802033165	1.21854977388448	6.07902280263417	74.6261483276574	4.02324950984789e-06	0.000208615380322113	0.65622710683299	6.07902280263417	22.5174826268631	0.000668787635151021	0.0150502539082653
Cd99l2	-0.439038224491023	5.09340526072451	16.2350477030268	0.00213580528523197	0.0121278494080711	-0.359369408765938	5.09340526072451	10.6715383002898	0.00786555247207657	0.0347954440128366	0.0796688157250857	5.09340526072451	0.530329139926194	0.482243101587826	0.676146426747424
Zfp82	0.596459912093645	3.10888656481667	16.2334708618272	0.00213665636504825	0.0121278494080711	0.393318711397709	3.10888656481667	6.53132429150032	0.0274196712669204	0.0838277541507679	-0.203141200695935	3.10888656481667	1.96132579464563	0.189952528052481	0.395016335456934
Sez6	-0.71819748908496	3.18357459573729	16.2282899785885	0.00213891429676107	0.0121285342585437	-0.186468859932059	3.18357459573729	1.06570660021522	0.324892044389128	0.482117539949713	0.5317286291529	3.18357459573729	8.76602891898582	0.0134445841622763	0.0832140179460278
Ipmk	-0.359377981155841	6.9899654873722	16.2267053619163	0.00213949517381506	0.0121285342585437	-0.0913338603037394	6.9899654873722	1.04583644744677	0.329236002670579	0.486452634098816	0.268044120852101	6.9899654873722	9.02503608736741	0.0124563631766523	0.0793717862578815
Grhpr	-0.777141099778853	4.49317732745424	16.224524085266	0.00214049124675817	0.0121285342585437	-0.927752768438234	4.49317732745424	22.228659338095	0.000701744740765293	0.00652349335794452	-0.15061166865938	4.49317732745424	0.593853482474925	0.457761772777417	0.656211008327967
Smim15	-0.36893254934268	5.60552650196659	16.2241896988374	0.00214061152381664	0.0121285342585437	-0.039670459262357	5.60552650196659	0.186147467306085	0.674784391848928	0.785695943831459	0.329262090080323	5.60552650196659	12.9032980743288	0.00447823144184792	0.0438194773412682
Cnst	0.351782309029392	6.52473459568712	16.2156507683602	0.0021444006744789	0.0121445646076576	0.0406246499677138	6.52473459568712	0.21433609875974	0.652747280639773	0.769548745300677	-0.311157659061678	6.52473459568712	12.687390230287	0.0047165921333571	0.0451141145627701
Rpf1	0.601779101870518	5.50419627197118	16.2030522203071	0.00215000899799093	0.0121708786767701	0.468151700630133	5.50419627197118	9.66022376264623	0.0103798094645582	0.0425827981016829	-0.133627401240384	5.50419627197118	0.811438906128721	0.387699374475103	0.598337702593194
Guca1b	0.900395363970171	1.0980070883631	16.1934012103681	0.00215615102399322	0.0122001890677827	0.586009452373877	1.0980070883631	5.73772392096045	0.0363133161536994	0.102142302351402	-0.314385911596294	1.0980070883631	2.31711727259728	0.157220710778295	0.354131463907244
Capzb	-0.382642390754148	7.33844497957907	16.1827037868923	0.00215909959710562	0.0122114117579706	-0.376221519309989	7.33844497957907	15.5660057745353	0.00245775679007417	0.0153634085513925	0.00642087144415882	7.33844497957907	0.00455632497673707	0.947439310030707	0.973618134895708
Lemd2	0.464987773291598	5.41638812895278	16.1732533225495	0.00216334023043152	0.0122299287736459	0.631360956625156	5.41638812895278	29.4040557552899	0.000238126780338661	0.00302791962295954	0.166373183333558	5.41638812895278	2.11228040014741	0.175071479449888	0.37682959476012
Fbxl8	-0.578535841196945	2.91831165317438	16.1712811949521	0.00216438772633217	0.0122303856692964	-0.143252891222626	2.91831165317438	0.959060542214232	0.349242353012192	0.506083409725146	0.435282949974319	2.91831165317438	9.10411594150461	0.0121727699842059	0.078644365563827
Cenpb	-0.474723075706147	7.27787565518656	16.1621800945696	0.00216831699262394	0.0122471190136956	-0.367135809130986	7.27787565518656	9.63942685539369	0.0104408834160171	0.0427064739511053	0.107587266575161	7.27787565518656	0.831251322375525	0.382173638761029	0.592556480098596
Gm10560	-0.729713512738108	2.09570758976951	16.1601813658211	0.00216968845165792	0.012249396827477	-0.842695903424686	2.09570758976951	18.9114377490123	0.00126181898116614	0.0096989876972746	-0.112982390686579	2.09570758976951	0.34835191138865	0.567415376703693	0.7402494685559
Pabpc5	-1.1975664226835	0.867848655135368	16.1410856711593	0.00217998266934986	0.0123020253044668	-0.938505952125195	0.867848655135368	8.62733740385676	0.0140186370456242	0.0526927498221145	0.259060470558309	0.867848655135368	0.646428790032203	0.439056419341128	0.641448246824936
Kifap3	-0.403250437603566	6.79044829071892	16.1273320820753	0.00218407547418589	0.0123151514194107	-0.458053809748474	6.79044829071892	20.6221892281733	0.000924617566663831	0.00792565139121327	-0.0548033721449083	6.79044829071892	0.297163155590298	0.596946856445209	0.760811083685382
Kcnk16	-0.577656270445933	2.88866364504963	16.1260005176818	0.00218491020348952	0.0123151514194107	-1.14286817289942	2.88866364504963	54.3946116018223	1.72464098816964e-05	0.000551014085412177	-0.565211902453486	2.88866364504963	13.719192554118	0.00369856058632937	0.0393117411752943
Siah3	-1.25710526580527	1.50470473688224	16.1279674457058	0.00218522881256537	0.0123151514194107	-1.60300639250992	1.50470473688224	20.1948565052976	0.000998341607048639	0.00837857315046523	-0.34590112670465	1.50470473688224	0.901006001138648	0.363654087739802	0.576994170815649
Ocel1	-0.662296041542707	2.21640156137736	16.1087458398344	0.00219290012300008	0.0123528817258224	-0.534570567532259	2.21640156137736	9.64589628252603	0.0104228207861383	0.0426624162362413	0.127725474010448	2.21640156137736	0.564682981983596	0.468733329461043	0.665900582040111
Fignl2	-0.798167717498315	1.53521999001949	16.1034615870528	0.0021958542496295	0.0123640177865209	-0.804738545720301	1.53521999001949	14.0960393351695	0.00339454248687901	0.0191474594489493	-0.00657082822198681	1.53521999001949	0.000955076878035665	0.975920035062061	0.987746100826808
Wdpcp	0.658703623340887	2.79423430663871	16.0975488888971	0.00219788852322359	0.0123689634890047	0.126919004935917	2.79423430663871	0.529906024818943	0.482414551099281	0.629162859551398	-0.53178461840497	2.79423430663871	10.6342380092773	0.00794485753295389	0.0608833055765794
Ptms	-0.660427434436787	7.81841109680856	16.0952846028599	0.00219868786648526	0.0123689634890047	-0.770872584208784	7.81841109680856	21.7675150736998	0.000758431488379325	0.00688070186945832	-0.110445149771997	7.81841109680856	0.451968762255807	0.515784893697562	0.703342320870792
Astn2	2.17198854878355	-1.15204758298395	15.6579821825169	0.00220181582383437	0.0123810550236233	1.90543495019487	-1.15204758298395	9.38929576850267	0.0106526053393146	0.0432861830101642	-0.266553598588679	-1.15204758298395	0.490646472962253	0.498041475857518	0.688507512297784
Dazap2	-0.354031388853931	7.04579699179278	16.0773899831487	0.00220689809461845	0.0124006120924415	-0.0302077240331453	7.04579699179278	0.116868896411332	0.739135418137397	0.834077915140391	0.323823664820786	7.04579699179278	13.4455270667329	0.00394028910456882	0.0406959491844936
Mettl7b	4.30876887655537	-1.56656636342805	15.3590990135285	0.00220769205574229	0.0124006120924415	4.65157352732344	-1.56656636342805	17.1048804608114	0.00151029058331617	0.0110015313504686	0.342804650768071	-1.56656636342805	0.523723519326227	0.483726130700119	0.677452181272737
Mplkip	-0.45112141725113	4.36161808565511	16.0733643269914	0.00220878179140423	0.0124006120924415	-0.788039101725397	4.36161808565511	46.4206783782036	3.49010216167038e-05	0.000851651716726383	-0.336917684474268	4.36161808565511	8.65432592166882	0.0138992171469149	0.0845040342829252
Pcgf6	0.407183569496201	5.51616763909125	16.0723597918567	0.00220921432630123	0.0124006120924415	0.25263739728019	5.51616763909125	6.09330164108998	0.0319478218526074	0.0932849854786958	-0.154546172216011	5.51616763909125	2.33490462009676	0.155770448904968	0.352374669500589
Rpf2	0.687389302190954	6.22507515778107	16.0565004026875	0.00221652923003691	0.0124361542432049	0.478341583835211	6.22507515778107	7.71294955767535	0.0185695632038235	0.0641333673144242	-0.209047718355743	6.22507515778107	1.50483798273201	0.246473467137729	0.461832452329638
Cntnap3	6.53964788514245	-1.72014030386125	18.6245957921999	0.00221874346369924	0.0124430595313488	6.86636010354529	-1.72014030386125	20.3224496631514	0.00169658213280137	0.0119383521380439	0.326712218402839	-1.72014030386125	0.465614887607292	0.513160383882678	0.701174801760801
Trmt12	-0.521618819054198	3.78721423016392	16.0467200302343	0.00222112651991723	0.0124509050642414	-0.307224109019051	3.78721423016392	5.38969023269197	0.0412859819959375	0.111446606403371	0.214394710035146	3.78721423016392	2.66777492384459	0.131712251821549	0.319299369619897
Gne	0.515934911928853	4.92210698891014	16.04163520892	0.00222341695669941	0.0124537218645352	0.15444853505837	4.92210698891014	1.39729619521992	0.263010104103577	0.414318399600431	-0.361486376870484	4.92210698891014	7.91604391335779	0.0174191421888692	0.0968308378618511
Tmem117	0.609023746171667	2.09501949896825	16.0403634558042	0.00222448720943608	0.0124537218645352	0.270437961579458	2.09501949896825	2.74800065679801	0.126637131224126	0.247023460233298	-0.338585784592209	2.09501949896825	5.20656330977929	0.0442426239090709	0.168044934763604
Lmln	-0.615885750410103	3.83706246091439	16.0390967126688	0.00222466083172189	0.0124537218645352	-0.348342417734273	3.83706246091439	4.98363885604741	0.0481925144661639	0.124282856303691	0.26754333267583	3.83706246091439	2.98464656130452	0.113028970793284	0.292681649299351
Pparg	1.01249438570704	1.28832147509085	16.0389761374634	0.00222632761383733	0.0124537218645352	1.22617849216653	1.28832147509085	21.5613186894341	0.00078633576122066	0.00703853644402814	0.21368410645949	1.28832147509085	0.943672889231556	0.352983769702828	0.566395411301889
Akap1	0.37368746541188	6.32641257613161	16.0348771356361	0.00222655065266982	0.0124537218645352	0.352892762404934	6.32641257613161	14.1765749613764	0.00333211296145934	0.018871035446904	-0.0207947030069462	6.32641257613161	0.0500018414510271	0.827310161979989	0.908841553301278
Irs1	-0.407766030247498	6.07882461454376	16.0139599216412	0.00223629667031852	0.0125027067931374	-0.160497343236379	6.07882461454376	2.46521803294083	0.145733047275094	0.273733716575738	0.247268687011119	6.07882461454376	5.87824157989642	0.0345014117236118	0.14487475196209
Mta2	0.342608166413825	7.27459512378708	15.9877647904077	0.00224857287116707	0.0125657879708506	0.170288356383198	7.27459512378708	3.93495796038756	0.0737855137092252	0.169026673809364	-0.172319810030627	7.27459512378708	4.05590280608447	0.0700967235980819	0.220558007202918
Tmco3	-0.403735602360263	5.34004541571607	15.9836979454678	0.00225048811527277	0.0125709384699475	-0.081946672813716	5.34004541571607	0.652536426391915	0.436956267650239	0.589378539265547	0.321788929546547	5.34004541571607	10.1425489536126	0.00907636705835151	0.0655830834021658
Sag	1.763788999702	0.540388127470707	16.0088480737692	0.00225277645695477	0.012572996870012	0.022478947772538	0.540388127470707	0.00153661241827319	0.969461871187829	0.981015083921332	-1.74131005192946	0.540388127470707	16.3292477089433	0.00210808239546582	0.0291173127373728
Dlgap3	-0.766876682934259	2.18879833890758	15.9770036283661	0.00225401898257184	0.012572996870012	-0.462488805896436	2.18879833890758	5.46098391920395	0.0402025677801234	0.109526892238183	0.304387877037822	2.18879833890758	2.40758654863988	0.150069213656432	0.345970330338074
Tep1	-0.496476660123283	4.95862868796982	15.9741653504043	0.00225498186352941	0.012572996870012	-0.228374821180762	4.95862868796982	3.33602194327771	0.0960366282270012	0.204279660445195	0.26810183894252	4.95862868796982	4.6411721671371	0.0551394913793365	0.191977076427927
Med8	0.365376341874174	5.4805327826016	15.97314251968	0.00225546274588513	0.012572996870012	0.579643624641717	5.4805327826016	39.658935389647	6.9015737719019e-05	0.00135168283842264	0.214267282767543	5.4805327826016	5.57689155352694	0.0385097114719792	0.155167155905567
B230209E15Rik	3.1711597054419	1.07056283694389	16.0338398260997	0.00225582539479349	0.012572996870012	3.54898436120901	1.07056283694389	19.548562650149	0.00113892536432947	0.00909702254387399	0.377824655767113	1.07056283694389	0.563481283398155	0.469297766519533	0.666307842003417
