genes	logFC_TgvDMSO_6h_MIN6	FDR_TgvDMSO_6h_MIN6	logFC_TgvDMSO_24h_MIN6	FDR_TgvDMSO_24h_MIN6	logFC_Tg_24hv6h_MIN6	FDR_Tg_24hv6h_MIN6
Kiss1	1.83362283030042	0.257520128174142	-3.50952947860503	0.35787470606441	-5.34315230890545	0.0589428855207827
Mir26a-1	-1.54226276356899	0.257520128174142	-1.6012643423029	0.196595285658993	-0.0590015787339159	0.97896356955707
Dnaaf3	1.12360817559493	0.257520128174142	-1.13254045752464	0.427698360899354	-2.25614863311957	0.0656024442814405
Ccdc83	1.63381558601719	0.257520128174142	-0.0580530970328627	0.979016842551797	-1.69186868305005	0.256513862528836
Mir141	1.94834443596681	0.257520128174142	0.15474951652361	0.955937471017105	-1.7935949194432	0.299537211344161
Ppp1r37	0.148187480976546	0.257520128174142	0.128164895941038	0.335188373588342	-0.020022585035509	0.897243478940653
Abhd10	0.168032283981477	0.257525594713174	0.00284596174944633	0.988214057521327	-0.165186322232031	0.277197987506773
Tax1bp1	0.125323354941668	0.257693226953418	0.326212825879981	0.00383950986015645	0.200889470938313	0.0760308379684626
Zfp358	0.164849295532405	0.257781222852399	0.195687672364246	0.154964780067941	0.0308383768318408	0.853252510256767
Ppig	0.132266337884973	0.257858535562391	-0.0205332518902075	0.887448674785057	-0.15279958977518	0.200681007400712
Hsd3b7	0.404446425581328	0.257858535562391	0.940073149412529	0.00287949901861273	0.5356267238312	0.0962311431653031
Slc16a4	1.20542033593177	0.257948692024735	0.694501123813986	0.558720592669912	-0.510919212117781	0.624674576364976
Nradd	0.956238846832002	0.258045342757414	1.18982721609381	0.11006700313461	0.233588369261805	0.770133305788346
Mplkip	-0.193674489794941	0.258273740598438	-0.186120172891884	0.262823388136028	0.00755431690305684	0.972306732952496
Magoh	-0.16422541518219	0.258300129200311	0.0429942824602808	0.792672317101861	0.207219697642471	0.160950544483133
Prdm4	0.170800387057989	0.258300129200311	0.301987616215248	0.0361877264711524	0.131187229157259	0.394736024280752
Slc7a7	0.875974042765682	0.258618259291941	-0.94882674916367	0.348988232126384	-1.82480079192935	0.051896240805556
Cryz	-0.22091319817414	0.258698689785031	-0.379693070381392	0.0381717758943442	-0.158779872207252	0.459005651767967
2700060E02Rik	-0.145388353299004	0.258698689785031	-0.0258647469104692	0.865295011203927	0.119523606388534	0.370628903799762
Card10	0.338382144640024	0.2587481783804	0.567501253653917	0.0328789578373058	0.229119109013893	0.42938762332451
Rdh1	1.46109279624686	0.259041611456107	0.111114525452885	0.954472720903332	-1.34997827079397	0.302184609940771
Npff	-1.33926022080294	0.259083782705106	-0.0835557824898992	0.940527214518991	1.25570443831304	0.309962544594926
D930016D06Rik	0.264355152398815	0.259083782705106	0.168531828858318	0.489229081163058	-0.095823323540497	0.71005111052534
1500026H17Rik	-0.501757943593444	0.259089699173513	-0.620267580819729	0.131114622570132	-0.118509637226285	0.834749936506965
Zscan4b	3.26823946959771	0.259137787513936	4.79823982559052	0.0189402332664006	1.53000035599281	0.2763206603763
5730420D15Rik	1.51094442991206	0.259491242223741	1.55779869175037	0.210036043182442	0.0468542618383075	0.971601594745857
Stox1	0.277959007940693	0.259517154126942	-0.517262702422977	0.0411712835590504	-0.79522171036367	0.00674611929854325
Cep152	0.251869432701318	0.25963908101214	-0.263312777811085	0.248476437228589	-0.515182210512403	0.0339851047777673
Arhgap12	0.160583748321281	0.259738589024045	0.166904712481716	0.228349145538594	0.00632096416043503	0.97139962962952
Elk4	-0.130985513983689	0.259866902316141	-0.033884111257516	0.799700065805852	0.097101402726173	0.422827720592714
Gramd2	0.864843260595063	0.259903444601189	0.114410666322122	0.910085029708458	-0.750432594272941	0.334917802545698
Sept4	0.684066035893075	0.259917112556357	-0.949183980342387	0.197778661446832	-1.63325001623546	0.0286060687838626
Drg2	0.137591582044136	0.259998605959156	0.248068217019919	0.0326828487296645	0.110476634975783	0.375495733660487
Rbp3	0.714622642596169	0.260125489549024	0.547000360602471	0.386742764251068	-0.167622281993698	0.803167171574115
Zmynd10	0.744322404525645	0.260187963521987	-0.514922735749284	0.529731066279772	-1.25924514027493	0.0876110362910828
Tmem181c-ps	1.09618802404051	0.260233866751852	0.766239259953491	0.449833761874088	-0.329948764087017	0.73397897135691
Mtmr14	0.171785241604081	0.260339883340678	-0.0643400151498831	0.705626818981313	-0.236125256753965	0.132378796008879
Gtf2a1l	1.51773671267661	0.260596046727134	-0.510452191684289	0.809685077756894	-2.0281889043609	0.172471761563198
Tax1bp3	-0.363864482395511	0.260697890744396	0.0685953067251715	0.836763397464096	0.432459789120682	0.186186084514432
Tmem144	0.469143843989796	0.260743188514686	1.51876300942437	6.72097323817524e-05	1.04961916543458	0.00519182719248498
Nudt8	0.353650765692872	0.260818588607479	0.730454949884009	0.00843529019755312	0.376804184191137	0.194542644525137
Dok3	0.641555449492346	0.260988235667299	0.40147711685903	0.497551752432316	-0.240078332633316	0.68730625218543
Urgcp	0.141813187854318	0.261053951692183	-0.0816291344714475	0.548226773395071	-0.223442322325765	0.0865115524842873
Tubgcp6	0.158988773669165	0.261170827979832	0.13004398629271	0.368441772454927	-0.0289447873764557	0.86038431075284
Armcx4	-0.147323393289317	0.261326209017278	-0.0566458733191293	0.699646066951261	0.0906775199701874	0.515012441024748
Sdcbp	-0.120118718033504	0.261328736206908	0.241497774318567	0.0215228419949869	0.361616492352071	0.00280600439797639
4933430I17Rik	0.812160355496259	0.261498280954224	0.611364118441612	0.400906571160699	-0.200796237054647	0.789990519535806
Ensa	0.116214748548466	0.261531133679418	0.192482335694131	0.0539759443819805	0.0762675871456642	0.479959371955012
Mvd	0.259586529522939	0.261567261803955	0.131383889771217	0.588190957226495	-0.128202639751722	0.602698271147114
Tmsb15l	-1.58854301845282	0.261567261803955	-1.44340795013599	0.25244166610468	0.145135068316835	0.94718925628228
Slc38a9	-0.252806937003378	0.261795333513566	0.259468501034168	0.189307617970055	0.512275438037546	0.0273063848453847
Mir344i	-0.886863027994771	0.262042757950288	-1.14636491544326	0.122106825506151	-0.259501887448486	0.812968324949373
Plagl1	-0.141935955325573	0.262316102207192	-0.504695594817615	0.00033264412153416	-0.362759639492042	0.00959094485206559
Rpl3	-0.128346279342913	0.262487487766204	0.251291814584568	0.0255406295420752	0.379638093927481	0.00324952595704304
Hltf	0.145152891208076	0.262487487766204	0.234210553439007	0.0557369267987103	0.0890576622309314	0.50892021171771
Nupl2	0.216750977367461	0.262557033108606	0.466636399876912	0.00826860025907808	0.249885422509451	0.181249511974195
Tmem139	1.03235327775203	0.262560177776072	0.176478037777279	0.885205868111163	-0.855875239974755	0.356058276779236
Nme2	-0.210649084691711	0.263187247208853	1.05798603234534	1.77442964746421e-06	1.26863511703705	2.12441401742363e-06
C130080G10Rik	0.800623731234893	0.263290210124665	0.0563497765890265	0.953083343478621	-0.744273954645867	0.307198147701169
Grsf1	0.121130508218123	0.263387217631863	-0.0496191997333227	0.686959878561355	-0.170749707951446	0.122803306029022
Ngfrap1	-0.144398345165458	0.263657649650505	-0.26300504460103	0.0398909385365786	-0.118606699435572	0.377022421967399
Insr	-0.132903046602194	0.264074350772174	0.44882167577182	0.000316573166137745	0.581724722374014	9.64137014811877e-05
Dapp1	0.770197085675637	0.264129537178252	1.15309391527529	0.0498271616495327	0.382896829599652	0.532794548488636
Ticam2	-0.694945117445267	0.264205164026603	0.65395925343698	0.147068520977483	1.34890437088225	0.0242985398085583
Apoe	0.501483078256125	0.264259951760942	0.470427869186472	0.268418741792165	-0.0310552090696525	0.951512221337288
4931428F04Rik	-0.154987138206855	0.264259951760942	-0.420427672087993	0.00266781486128942	-0.265440533881138	0.0736214390265668
Cdkl3	0.304011551404554	0.264385135729845	0.0677987617738931	0.827777806656265	-0.236212789630661	0.399138367153394
Hdac8	0.294727208441653	0.264619404537515	0.564081885565554	0.0160203182576495	0.269354677123901	0.282054206585933
Pdf	0.20742927834451	0.264629524340333	0.0899190028058215	0.65539013008664	-0.117510275538688	0.549986644963417
1110037F02Rik	-0.122908444322352	0.264629524340333	-0.10489517677132	0.355108359784493	0.018013267551032	0.891037469236865
Ankrd37	-0.476292155268408	0.264651744514232	-0.814471661069089	0.0444172406813187	-0.338179505800681	0.506650296496894
Zmym5	0.161023343159276	0.264672297536802	-0.0962695384618597	0.539203595660136	-0.257292881621135	0.0843630508602115
Ldlrad4	-0.24804559063859	0.264765086104987	-0.786131360312621	0.000903973208715421	-0.538085769674031	0.0372092443603276
Il33	0.817083628236446	0.264864265935027	-0.34920076941693	0.711774414348072	-1.16628439765338	0.140175218815125
Cnot4	0.13930084622885	0.2650025095682	0.173997366218359	0.153711464847981	0.0346965199895093	0.807837273995087
Cracr2b	0.670879352089687	0.2650025095682	0.189957047783647	0.788826787836297	-0.48092230430604	0.429418151908688
8430426J06Rik	1.67403025282576	0.26505949794583	-1.1237761145299	0.659870055816003	-2.79780636735566	0.123981543836535
Ggn	0.555265037444008	0.26505949794583	-0.326389002171423	0.575704292768836	-0.881654039615431	0.100123043170084
Saa3	2.51669383179847	0.265261606255029	6.40952350948977	7.87772134151954e-07	3.8928296776913	7.95419036254622e-05
Sfmbt1	-0.129516790497961	0.265261606255029	0.0482300943820414	0.71416515928567	0.177746884880002	0.133091393811363
Gabrr3	-1.36119587257911	0.265261606255029	-1.31754380574832	0.232594549761809	0.0436520668307957	0.98175466641757
Zfp955b	-0.204258035178021	0.265261606255029	-0.227349183660149	0.189929385633639	-0.0230911484821279	0.918623595498611
Epc1	0.161484933530417	0.265815339940692	0.371802391045404	0.00711530197541207	0.210317457514986	0.143371479573478
Tenm1	-0.520388525910711	0.265846882021926	0.0756639597595788	0.873539656004475	0.59605248567029	0.206621728840237
Nit1	-0.156945214004867	0.266031625144153	-0.0332530319688289	0.832888449245869	0.123692182036038	0.39934767358876
Mgat4b	-0.160367336077404	0.266142690025583	0.0722471179666841	0.630790923163353	0.232614454044088	0.112178057551956
4930455C13Rik	2.32454811543448	0.266142690025583	0.98082139807614	0.731490381978112	-1.34372671735834	0.479135287302936
Pde8b	0.925409631966571	0.266160137824672	0.819564606196921	0.309552606888321	-0.10584502576965	0.903610211354494
Gm12530	1.96926632511222	0.266277699026171	-1.95017492749115	0.580433626651718	-3.91944125260338	0.107472156789073
Aass	0.78345944988175	0.266406073624777	0.0796764190333132	0.932259144287769	-0.703783030848437	0.325695059049945
Dna2	-0.230052356865794	0.26641626310994	-0.470288665644933	0.0190500481433341	-0.24023630877914	0.274161959250631
Psmd14	0.153049622314465	0.26644596828289	0.198350462406572	0.136793862815999	0.0453008400921062	0.769536507312154
Ascl3	1.52368191845188	0.266527607000056	1.17595880681342	0.410808096882668	-0.347723111638459	0.7909351972318
Bvht	1.09776453676805	0.266549637091134	0.243739493454776	0.84887592352892	-0.854025043313278	0.387335287649507
Pcdh7	-0.174379378355953	0.266568847601687	-0.311426000958454	0.0350651610601764	-0.137046622602501	0.415262121082566
Asprv1	1.28281798088429	0.266585742709361	-0.263692567944118	0.878338364610813	-1.54651054882841	0.208155182213153
Rdh5	0.772862192022817	0.267014391181876	0.770193323248451	0.237062544928716	-0.00266886877436622	0.996755485724978
Map2	-0.117939793247942	0.267056236034533	-0.643214115584935	3.9094093686353e-06	-0.525274322336993	0.000112008097254776
4932438A13Rik	-0.159700026104345	0.267133457421662	0.13875363105425	0.355017372606827	0.298453657158595	0.0460763206426003
Mansc1	-1.01998382228213	0.267211616434846	0.38094254418454	0.601677456016013	1.40092636646667	0.11313294154112
Ntng1	1.01057781773852	0.267262310817782	-1.02335834917165	0.416429286869347	-2.03393616691017	0.0645575140221539
5530401A14Rik	0.854289469230608	0.267949944785141	0.315670871826235	0.725233220902059	-0.538618597404373	0.485745092559226
Ldlr	0.123548197407389	0.268040771767483	-0.196223613810008	0.0759188891176871	-0.319771811217397	0.00914115226706458
Zdhhc22	0.382447265960161	0.268093929999011	1.20853639410952	0.000149783301698367	0.826089128149355	0.00976507984494165
Nup62-il4i1	-1.21459984026574	0.268219334830704	-0.782865139694734	0.420775793847672	0.431734700571009	0.759126310597768
Zfp280c	0.221387356713422	0.268231495312757	0.236681883145551	0.22540589300225	0.0152945264321293	0.949351034529855
Ptger4	0.55629310199979	0.26870536738655	0.240071634956777	0.663619552261285	-0.316221467043013	0.539813782657623
Zfp57	1.74429962145453	0.26870536738655	3.1639888220901	0.00524518148190601	1.41968920063558	0.144052323511996
Phip	-0.16393935474511	0.26884862606452	-0.274520217117098	0.0619354664018079	-0.110580862371987	0.47938670399261
Zfp790	0.160567416577723	0.26884862606452	0.327619462183541	0.0156996764682062	0.167052045605819	0.245700239843311
Gm15441	1.27093670841839	0.269091537331705	0.696045270107301	0.592484113112337	-0.574891438311085	0.606583244032779
Mrpl32	0.199633277156919	0.269179592049923	0.223021929925394	0.194980783715403	0.0233886527684751	0.911856164679088
Shroom1	1.40991304640415	0.269179592049923	0.777828260083623	0.593802346310967	-0.632084786320528	0.605118958460687
Grb14	-0.336238599535422	0.269272856352656	0.455314452267182	0.0707062555221092	0.791553051802603	0.0116247420527056
Adcy7	-0.236893217370827	0.269272856352656	-0.319248809321815	0.112202126353915	-0.0823555919509887	0.739894835534962
Rab3il1	0.585631146030608	0.269272856352656	-0.64347967058362	0.292173076936476	-1.22911081661423	0.0441382706531995
Eif4e3	-0.172439368555851	0.269272856352656	-0.188732086296244	0.207310366826743	-0.0162927177403928	0.932615946084353
Npffr2	1.63527204579295	0.269272856352656	0.0227239167465898	0.992359491891787	-1.61254812904636	0.285777836275071
Tbk1	0.138293540566807	0.269399100056635	0.154694059973017	0.202772597707691	0.0164005194062091	0.911694804958864
Lgals1	1.2881238301275	0.269399100056635	0.19091246552983	0.907192041468067	-1.09721136459767	0.348126017262666
Lrig2	0.139751469774767	0.269464048650144	0.0216472748669033	0.88892563189398	-0.118104194907863	0.365780694069636
Mxd1	0.191888939451302	0.269562517199513	0.0162832954561056	0.940238299279797	-0.175605643995197	0.32477203871892
Wipf1	0.636776253465663	0.269647222316766	0.0593569013961323	0.936557284817055	-0.577419352069531	0.325829597152514
Nosip	-0.174009827556239	0.26967818498472	0.0157547384246424	0.932576798544251	0.189764565980882	0.237345047443601
Clip2	0.154657558261356	0.26967818498472	-0.0516108121448849	0.743982178228961	-0.206268370406241	0.150570958789312
Ccdc81	2.06401436178565	0.26967818498472	-0.591960039177953	0.859758886783411	-2.6559744009636	0.203555052744624
Tmcc1	-0.159931071125548	0.269696268246618	0.0673223859177372	0.656889798581958	0.227253457043285	0.122006392326751
Fam131c	0.975847228190956	0.269704730108022	0.0915601485171461	0.940321807864773	-0.884287079673809	0.323995779946141
Arhgef5	0.18071087633067	0.269745063917621	0.93027362645121	1.24702123358253e-06	0.74956275012054	8.94273012918349e-05
Rdh13	0.182922938314641	0.269761768058972	0.466625240841735	0.00294971795395816	0.283702302527094	0.0814086898636257
Epc2	0.161725075321303	0.269761768058972	0.176340229443003	0.221364366623689	0.0146151541217003	0.933592188491003
Slc35a4	-0.140792875115368	0.269978732159774	0.227057529504457	0.0565090440173179	0.367850404619826	0.00795497316350289
Gpr62	1.20987879399572	0.270033056738892	0.628199521226414	0.614668525672012	-0.581679272769305	0.587512908497674
Zc3h15	0.137688374621245	0.270033056738892	0.177634439696415	0.143017714504461	0.0399460650751701	0.776051494452934
Paox	0.410620518546665	0.270134971481549	-0.111821373503842	0.80036676678046	-0.522441892050507	0.174964979447956
Sema7a	0.691614861478223	0.270134971481549	0.427680363871307	0.513591147347205	-0.263934497606917	0.684907685835241
Nhlrc1	0.622006359478209	0.270149986588551	0.757300556126344	0.134439270039721	0.135294196648135	0.816172819602214
Eif2ak1	-0.130133043451031	0.270198242214331	0.0960105694995303	0.419331449777873	0.226143612950562	0.0625053367224012
