genes	logFC_TgvDMSO_6h_aTC1	FDR_TgvDMSO_6h_aTC1	logFC_TgvDMSO_24h_aTC1	FDR_TgvDMSO_24h_aTC1	logFC_Tg_24hv6h_aTC1	FDR_Tg_24hv6h_aTC1
Anks1	-0.0500888426225197	0.735695421743484	-0.297350871299675	0.0536106753495468	-0.247262028677155	0.140907482213938
Dpcd	-0.0842751639623063	0.735695421743484	-0.312137078403515	0.209592971474911	-0.227861914441209	0.420616097697131
Fam73a	-0.0460618644060881	0.736242552932827	-0.114162428765578	0.39889365932428	-0.0681005643594901	0.673208958682119
Rab27b	-0.10214316404025	0.736351703245762	-0.941043677633441	0.0179447134697651	-0.838900513593191	0.040071218397096
Rab11fip3	-0.06139991612724	0.736428404317546	0.276153719833572	0.12473141320621	0.337553635960812	0.105171960653574
Ubxn2a	0.0761065182954375	0.736658877420885	0.414725860619861	0.070753454835678	0.338619342324423	0.179639233700684
Gdap1l1	0.0548500805946105	0.736812288355631	0.28847343824796	0.0790099258005952	0.23362335765335	0.198519965553956
Rita1	0.0822940265367046	0.736871516004211	-0.0468037136736727	0.868455031280645	-0.129097740210377	0.653233024017078
Eif6	0.109526183440757	0.737013335038781	0.00200832641098385	0.996242095635317	-0.107517857029773	0.789408708793449
Arl5b	-0.0740078063507437	0.737286084326884	-0.0728632707717676	0.759165475604117	0.00114453557897607	0.996567280548156
Morf4l1-ps1	-0.113327099374738	0.737680980987428	-0.366670528796147	0.30932034548917	-0.253343429421408	0.520930235395797
Rrp1	0.0620074243632911	0.737860357469667	0.0881006781750639	0.643089259889762	0.0260932538117728	0.915239183450822
Incenp	-0.10142331551668	0.738051301924307	0.171821211633737	0.574550083877467	0.273244527150417	0.421903679196449
Eif3l	-0.0380716920589733	0.738129390713069	0.060218366231055	0.603323676521604	0.0982900582900283	0.441532999936185
Kifc1	-0.064408452752903	0.738829111791507	-0.358012079182168	0.0683708273250574	-0.293603626429265	0.174673327882694
Rsrc1	0.110152489614087	0.738829111791507	0.135201174807683	0.696168502711561	0.0250486851935962	0.955081313992795
Aipl1	0.169932548468571	0.739153324180098	0.267062022396082	0.646023797296997	0.0971294739275107	0.87158552070149
Npvf	-0.232705252898285	0.739153324180098	0.471595925934042	0.511599655838023	0.704301178832328	0.308636764518014
Kalrn	-0.0994340509428625	0.739514209723259	0.338336043059609	0.252707208697235	0.437770094002472	0.180898965968527
Kcnip3	-0.0762068941314244	0.739708860175545	-0.311090734383399	0.166605627267118	-0.234883840251974	0.35799734083642
Dmxl2	-0.0690792628876791	0.739907125799639	-0.0130497936232303	0.956044185497067	0.0560294692644488	0.830387198178224
Pip4k2c	-0.0539204860236404	0.739907125799639	-0.0292762296562586	0.873632556435483	0.0246442563673818	0.908493132633781
Ccdc88c	0.121850087744219	0.739909582994162	0.539852883298733	0.14079958683869	0.418002795554514	0.295271063350249
Tmc8	-0.174904974170125	0.74026584707666	0.487032338249793	0.349654451182835	0.661937312419918	0.214733781067704
Lamb1	-0.242268845532327	0.740267125621199	-1.08403922722184	0.237574305911085	-0.841770381689514	0.371502500775939
Gabrb3	-0.0948779907117454	0.740488534533205	0.204608783451029	0.470494751253583	0.299486774162775	0.34690623175113
Casd1	-0.0445733195109982	0.74055489405612	-0.10036603618813	0.450282875041994	-0.0557927166771314	0.730784793664569
Zfp934	0.105134340509662	0.74055489405612	0.0139883307357587	0.969676021122623	-0.0911460097739029	0.81829377483957
App	-0.0784905096379912	0.74055489405612	0.699461381380361	0.00969643400777119	0.777951891018352	0.0140020330254025
Eef1d	-0.0490935440485909	0.740867212786957	0.109228352417323	0.456155382913627	0.158321896465913	0.336339576035999
Ndufv1	-0.0796916424524067	0.741143430665568	-0.071400655429033	0.782779208992221	0.00829098702337364	0.979176517486177
Mzt2	0.105588484229752	0.74148343968423	0.204721519034224	0.527432696758456	0.0991330348044716	0.801382759300549
Srpk2	-0.0622370512718196	0.741522924302528	-0.0853032646662479	0.661327687033902	-0.0230662133944283	0.925857159399932
Atrn	-0.0546172609965643	0.741756785023211	0.261855056721763	0.109774776893809	0.316472317718327	0.0951297399415363
Usp7	0.067217471553157	0.741756785023211	0.223646579544053	0.257671508707481	0.156429107990896	0.499159441919582
Rpgrip1l	0.0818633237082342	0.741756785023211	-0.0295497429208678	0.917474732100509	-0.111413066629102	0.707744131593185
Acbd4	-0.082321174124037	0.741756785023211	-0.23028416942891	0.365797567644006	-0.147962995304873	0.613006408976967
Shprh	0.0528871999684112	0.741762618979127	-0.0846571058760498	0.605522685193879	-0.137544305844461	0.445635620633117
Sike1	0.0496785142737255	0.741762618979127	0.234060829381453	0.117633584644025	0.184382315107727	0.267840737992357
Zbtb11os1	0.100834860589782	0.741992844346367	0.424922027584151	0.172410272145719	0.324087166994369	0.30812871885275
Wwox	0.0519282602527564	0.742037682532075	-0.339142897556791	0.0423615338641352	-0.391071157809547	0.0420335694299877
Celf1	-0.0473883038858931	0.742039290934671	-0.0333886797931388	0.833771367400267	0.0139996240927542	0.941093540875963
Mon1a	0.0992111351646159	0.742039290934671	-0.143213571643856	0.656148526078682	-0.242424706808472	0.477052161627704
Pdzk1ip1	0.218479522772999	0.742498462759148	-0.68270607399659	0.403340024784354	-0.901185596769589	0.254132349677288
Slc39a2	-0.278011030184188	0.743124818116646	1.2359437880094	0.109458929503603	1.51395481819359	0.05543493126056
Ndufv2	-0.0642668228358575	0.743124818116646	-0.0711879445481831	0.730535874934693	-0.00692112171232555	0.978913733753083
Il4ra	-0.0744766157137001	0.743618073237859	0.00520121261102303	0.983805395095418	0.0796778283247231	0.773364406631659
Bid	-0.0593446132839533	0.743618073237859	0.733698078417754	0.00177359056943258	0.793042691701708	0.00361231112486727
Ptrhd1	0.061138706092087	0.743618073237859	0.3455448130534	0.070753454835678	0.284406106961313	0.167391468330405
Zdhhc17	-0.0429438418861669	0.743618073237859	-0.167653175562406	0.192074583214278	-0.12470933367624	0.393239441959808
Akap8	0.0684378934802275	0.743634147067133	0.393940940187303	0.0638397034391021	0.325503046707076	0.16432123747624
Mir3082	0.228862942887082	0.74364209579627	1.22095676000527	0.0797291639600324	0.99209381711819	0.124422420988354
Ndufs3	-0.103109533601701	0.74364209579627	-0.066550181825433	0.849514891712889	0.0365593517762682	0.929768472246487
Timm10	0.148007835962824	0.74364209579627	0.267435598813862	0.559556419406033	0.119427762851037	0.832505815727134
H2-Q5	0.143073869191714	0.744280569695143	0.440096058750047	0.330791659883074	0.297022189558333	0.514108414847995
Nfatc3	0.0577929766898819	0.744406030949281	0.320352314688575	0.0730147854381239	0.262559337998693	0.182784475366814
Snora61	0.410338808451866	0.744411677757513	1.30384269576579	0.279110966288778	0.893503887313924	0.409205962466264
Gm5643	-0.401994030433716	0.744686789721971	0.359594188291082	0.794844329246866	0.761588218724798	0.580206874570753
Med30	0.0793603926736191	0.744775316461398	-0.0646347924073067	0.810617500331089	-0.143995185080926	0.610077801000359
Grip1	0.0533321708497215	0.744827688078157	0.0779333835660206	0.645423733540623	0.0246012127162992	0.909350083999942
Ntmt1	0.124617325261112	0.744946334681419	-0.174334115348559	0.662959287806592	-0.298951440609672	0.491003545885561
Trip10	-0.104558894849656	0.745016045256386	-0.11848657990422	0.735817456164367	-0.0139276850545647	0.97485889452945
Svip	-0.0803107628644515	0.745066973244318	-0.291700857908758	0.243219816292711	-0.211390095044307	0.452499902285934
Dse	-0.0414560614631975	0.745142981001996	-0.101186343237576	0.419254699036442	-0.0597302817743786	0.692208654693954
C030016D13Rik	0.148328668938118	0.745329122072448	-0.818957043998969	0.138510001120036	-0.967285712937087	0.0927293918524808
Tmem265	-0.0759068242016184	0.746093392697432	-0.025818857314912	0.924576664015743	0.0500879668867065	0.866045401001712
Rassf3	-0.05561024921228	0.746311652207509	-0.0540122086039761	0.769456866056224	0.00159804060830395	0.994677130225451
Hist1h2ak	-0.425597325047647	0.746491753709996	-0.663251842299699	0.670427819558593	-0.237654517252052	0.899399939170163
Aacs	-0.0501052944031328	0.747264726785825	0.0678792467071062	0.6736777777164	0.117984541110239	0.503371807139198
Wasf2	-0.0570866851900004	0.747292771722966	0.0706656826598846	0.702579036525182	0.127752367849885	0.526521251539251
Pkp4	0.0635298159552065	0.747650893073016	0.0144252186792038	0.94900932376638	-0.0491045972760027	0.842990985052612
Raly	0.0496556625947515	0.748194978320819	-0.224510599741399	0.137564491126106	-0.27416626233615	0.117179483763487
Gtf2h4	-0.0983603162046805	0.748194978320819	-0.0672645706440917	0.843994093519499	0.0310957455605887	0.938566329344325
Smg8	-0.0566653924982701	0.748381259262069	0.233879641921674	0.178275805258574	0.290545034419945	0.139074934779608
Napa	0.05467435128641	0.748400086760421	0.19562394208545	0.234602271726477	0.14094959079904	0.46089068037997
Ntm	0.140943733306136	0.74849546586636	0.317803051855478	0.469687562359229	0.176859318549342	0.736375741838807
Cers6	-0.102442290945575	0.748638918264796	0.427011336402888	0.176055904698525	0.529453627348463	0.131647888790743
Mreg	-0.0461364090466122	0.748655353908335	-0.00962609055802394	0.95332736918277	0.0365103184885883	0.839715615029541
Zkscan4	0.225250740885235	0.74869067950902	-0.060695638373687	0.948454546873859	-0.285946379258922	0.727954365490189
Bbs10	-0.0570396078415696	0.748929565203897	-0.205273937283925	0.248453339737125	-0.148234329442355	0.462673830227792
Igf1r	0.291422105221418	0.749065500109321	1.22169410718406	0.168143359818828	0.930272001962641	0.23662441849038
Tor1aip1	-0.0654714336650632	0.749065500109321	0.354550892284975	0.0828509732740646	0.420022325950039	0.0761365147733974
Prkdc	0.0705680911897683	0.749533202666346	-0.0546630835449867	0.820813526607281	-0.125231174734755	0.625050651233929
Ptch2	-0.157365139156078	0.749643274973251	-1.62223809241035	0.0264690705528048	-1.46487295325427	0.0467710233669951
Gm14379	0.210949925286911	0.749657172497491	-0.586637771626643	0.477805537701878	-0.797587696913555	0.307450787398202
Hmgcl	-0.107687574556727	0.749688783203594	-0.418383202200332	0.20657134905352	-0.310695627643606	0.410525721363329
Tab1	-0.0653855145411441	0.750308886683815	-0.456309805041175	0.0365058174080689	-0.390924290500031	0.0978214509839835
Ptcd1	-0.0579291061966852	0.750424974637669	-0.0620231580587013	0.749453300457485	-0.0040940518620161	0.986399373415321
Blvrb	-0.0833924346066779	0.750478931830672	-0.665765613815334	0.025417174639	-0.582373179208656	0.0655830834021658
Arfgef2	0.0515658878287126	0.750490381239877	0.20667284238699	0.189086258681052	0.155106954558278	0.387379401465736
Ccdc25	0.0733042634845603	0.750490381239877	0.183949188795345	0.416637240276398	0.110644925310785	0.682846492913532
Mrps12	-0.0877903191178976	0.750718634644044	0.0100889087284865	0.974637373315303	0.0978792278463841	0.769635014535114
Rap2c	0.0509367725925827	0.750718634644044	-0.0218233056098881	0.90516345623579	-0.0727600782024707	0.702274857294314
Zfp1	0.0913812875583237	0.751408914455411	0.156069243554536	0.59937948543724	0.0646879559962124	0.858334219627224
Hddc2	-0.158721804061382	0.75202188279814	-0.249386575431287	0.668960716145613	-0.090664771369905	0.889731044484089
Depdc1a	-0.0782965869154635	0.752080736313181	-0.192969008597122	0.432187583130654	-0.114672421681658	0.697115500180193
Myo7a	-0.0522947761468894	0.752279002945681	0.129919301245322	0.424676701434533	0.182214077392211	0.317990627341043
Dpp9	0.0574674526555489	0.752279002945681	0.118923321745597	0.511108597743021	0.0614558690900484	0.782643817557829
Zc3hav1	-0.0470931544310394	0.752518163728193	0.502556690939751	0.00471749242151008	0.549649845370791	0.00832658572908089
Zfp618	0.0979108995028651	0.752806698919992	0.055525405262225	0.882014949364994	-0.0423854942406401	0.916441944597015
Parp4	-0.0704101185478421	0.752819149310338	0.553328264202663	0.0214521611130914	0.623738382750505	0.0251456123938566
Raph1	-0.0857195589415602	0.752819149310338	0.469736495810412	0.0835329825515278	0.555456054751972	0.0773866978995349
Ankrd42	-0.0907651066699354	0.753184637619649	-0.0671521301049199	0.840497638125686	0.0236129765650155	0.951029248804234
Fam71e1	-0.117120001069531	0.753262168950029	-0.456232036373429	0.24116236734985	-0.339112035303898	0.427841852103894
Zfp219	0.0755139534162525	0.753273315551912	-0.147076726758147	0.547028798295472	-0.222590680174399	0.404552789656554
Mir22hg	-0.109458224008016	0.753273315551912	0.471536401872663	0.168606390282867	0.580994625880679	0.120812596157723
Chkb	-0.140914878165547	0.753395783704306	0.385261731923442	0.395036321501371	0.52617661008899	0.252843749273939
Stra6	0.277639814262619	0.753395783704306	-1.50172992414922	0.233954061489219	-1.77936973841183	0.145795360232803
Xist	0.145369164456043	0.753429570578175	-1.1915139187561	0.0630095453144518	-1.33688308321214	0.0414716688775122
Dock4	-0.0769088517238486	0.753626156365827	-0.00585654548385115	0.983422128914459	0.0710523062399975	0.815122178376838
Col4a3bp	0.0615136385214637	0.753640467037685	0.387253138131412	0.0533146980827185	0.325739499609948	0.137420527462253
Srrt	-0.0743824757953162	0.753882930660717	0.340658257153439	0.140484982203761	0.415040732948755	0.12063626097215
AV051173	0.30152208023047	0.753888882513153	0.798961328396823	0.413622914700589	0.497439248166353	0.585992635280902
Ntpcr	0.110899167014831	0.753902950935617	-0.092022117829433	0.817288660913501	-0.202921284844264	0.619543976476858
Fam98b	-0.0650674277891568	0.754081339748013	0.00574928624876555	0.980298308959763	0.0708167140379224	0.780927544238165
1700021K19Rik	-0.0498671034318522	0.754209760386213	-0.108712214175669	0.491634684763286	-0.0588451107438172	0.758802364151422
Mageh1	-0.0785188170851526	0.754285623454785	0.0440756917300351	0.876468549060287	0.122594508815188	0.676146426747424
Ctdsp1	-0.0567392369885128	0.754285623454785	0.0456687560404714	0.817073208239031	0.102407993028984	0.625371564023369
Bicd2	-0.058837188074974	0.754555433636731	0.169134947426389	0.353375797574821	0.227972135501363	0.272136637485966
Dut	-0.0875995071710398	0.754555433636731	-0.0553866891089508	0.858902818871299	0.032212818062089	0.929958322341568
Cyp4f17	0.0735548195415306	0.754555433636731	0.0396710695508768	0.886553591528468	-0.0338837499906538	0.91148838409457
Tmem43	-0.0453277157531124	0.754617378819558	0.111593231986629	0.431892481495647	0.156920947739741	0.326336349529317
Mau2	-0.053739558911334	0.755195802418933	-0.143066410024837	0.395179918707924	-0.0893268511135028	0.656211008327967
Gba2	0.0623374598621762	0.755598595858912	-0.162043976367524	0.414318399600431	-0.2243814362297	0.311020075907756
9430038I01Rik	0.0691878411852182	0.755867278053014	0.0538170031525966	0.831516666251743	-0.0153708380326216	0.958225991850742
Ipp	-0.0696408195336821	0.756015967907966	-0.213989810265403	0.32550078887729	-0.144348990731721	0.5735188551153
Cct7	0.0562316123912472	0.756035556599368	0.024587093179936	0.904540476455043	-0.0316445192113113	0.892957814178232
Mum1	-0.0577851667686662	0.75644289823352	0.0352241531724122	0.865638769038414	0.0930093199410785	0.668814245614737
Tmem63a	-0.0990338103973027	0.756645404882553	-0.143937403821845	0.690216551524443	-0.044903593424542	0.91527354371466
Hoxa7	-0.19865735799796	0.756739293130658	-0.0640532734408217	0.936428220473617	0.134604084557138	0.86650337520324
Tyw3	-0.0575096680292898	0.757066916538232	0.301205086351637	0.105594619496533	0.358714754380927	0.0858839348929632
Itprip	0.0743703981988983	0.757339361680886	-0.0888616171070249	0.729630855156714	-0.163232015305923	0.550419772944176
Clvs1	-0.0993695352743939	0.757339361680886	-0.543308915122344	0.0974778068275969	-0.44393937984795	0.220053388428329
Gm14325	0.0575107229171301	0.757522532022734	-0.00687105349091312	0.974538990037343	-0.0643817764080432	0.776634620381014
Cfap46	0.101472801475075	0.757557405747579	-0.595269975337634	0.112290584872804	-0.696742776812709	0.0810613766736468
Ghdc	0.0944312660864004	0.757557405747579	-0.0851731203074289	0.800972777246279	-0.179604386393829	0.610004644877583
Patl1	-0.0731586005920063	0.757697809628198	0.0667902574484522	0.792831063935554	0.139948858040459	0.608465592282683
Jak1	-0.048588620370292	0.757766981455292	0.291143037812168	0.0665340589003671	0.33973165818246	0.0637972987357781
