genes	logFC_TgvDMSO_6h_PCCL3	FDR_TgvDMSO_6h_PCCL3	logFC_TgvDMSO_24h_PCCL3	FDR_TgvDMSO_24h_PCCL3	logFC_Tg_24hv6h_PCCL3	FDR_Tg_24hv6h_PCCL3
Dkk3	2.84249707751016	0.0188662780823747	2.42974417041773	0.0513003026705352	-0.412752907092431	0.698703091626552
Tbx3	-0.838860391991944	0.0188873915167332	-0.426693090611618	0.232178018835594	0.412167301380327	0.23283543150576
Chtf8	-0.768204709783976	0.0189539321764745	-0.470485531234657	0.151182611226732	0.297719178549319	0.346892935756878
RGD1306954	-0.727868451397326	0.0189783210886288	-0.040899880605745	0.92290812509444	0.686968570791581	0.0403670920270309
R3hdm1	1.27023684893024	0.0189783210886288	0.943054340600237	0.0842039392207165	-0.327182508330001	0.534395507701101
Il2rb	-0.907338510087598	0.0189783210886288	-0.378323016321089	0.331177289683439	0.529015493766509	0.162659714927346
Ctnna1	0.949989509977625	0.0189866637115034	0.448398831935046	0.269769616053032	-0.501590678042579	0.200777621043884
P4ha1	0.96436463805363	0.0189973550189391	0.860979502769363	0.0436069369831672	-0.103385135284267	0.811352103973598
Extl3	-0.972556814010758	0.0189973550189391	-0.522002167841325	0.201711804994515	0.450554646169433	0.263791760119967
Rcsd1	-1.98884543976094	0.0190180982728804	-2.13753752621318	0.020251299299228	-0.148692086452243	0.885700080617618
Notch1	-0.829351006805092	0.0190224310939999	-0.848553224878278	0.0253455082602241	-0.0192022180731863	0.966804109269924
Ulk2	-1.42878841875136	0.0190337302751464	-1.66127259217967	0.0153547209985014	-0.232484173428309	0.708647000563352
Crk	0.832136013077586	0.01905786976689	0.364945161933293	0.309370753501129	-0.467190851144294	0.176514578091297
Nadk	-0.707835922214448	0.0191130546653299	0.124036911550324	0.724455789614138	0.831872833764772	0.0185056638182611
Irf2bpl	-1.05183299073249	0.019123243244922	-0.242382974626981	0.622118292911977	0.809450016105504	0.0770377993420762
Sbno2	0.885202793307127	0.0191275008398548	0.277005734086055	0.490757270317787	-0.608197059221073	0.106231605673795
Dlx1	-1.50100665729519	0.0192003213917984	-1.12066605465329	0.0664615195994276	0.3803406026419	0.585878025569108
Parm1	1.59670976079239	0.0192332355359283	0.274513309162361	0.727658702462625	-1.32219645163003	0.0610341749042246
Fam13a	-1.12783033541781	0.0192662290517409	0.993591046152479	0.0419922305471145	2.12142138157029	0.0023555762469644
Ino80c	-0.86522551845234	0.0192662290517409	-0.363765245009352	0.322481744053039	0.501460273442988	0.168414430092964
Man1b1	1.05418740494755	0.0193265590790568	0.628836084246073	0.163068192431537	-0.425351320701473	0.32678463055287
Orc5	-0.635218891223043	0.0193265590790568	-0.189675484825479	0.512815890552192	0.445543406397563	0.102488843569285
Mex3b	-2.38124966391085	0.0193265590790568	0.22335750264324	0.802229221977377	2.60460716655409	0.0218254893777402
Cdk20	-0.937100718168018	0.0193332554280333	0.297930860027919	0.456220603544204	1.23503157819594	0.0116201777181955
Ganc	-0.968376578859797	0.0193609753164486	-0.012969495913882	0.981675632927022	0.955407082945915	0.0349199813999485
Zfp46	0.865458153935367	0.0193621457444058	0.250599389077484	0.527810921332038	-0.614858764857883	0.0984053370009629
Fnip1	1.23981498818604	0.0193868638267985	0.676594689639407	0.200961680957052	-0.563220298546637	0.268292301234172
Glyctk	-1.48783345387116	0.0193875348903358	-0.971462392162007	0.115063097997343	0.516371061709156	0.412811317655018
Cyld	0.672647181016117	0.0193875348903358	0.296167853275478	0.310697523463376	-0.376479327740639	0.179503495937
Scyl1	0.74859309037723	0.0194284365592199	0.42345932477531	0.187905362655525	-0.32513376560192	0.293701840839308
Cdh2	-1.08549345271189	0.0194487224197517	-1.03209974625007	0.0350812489625245	0.0533937064618189	0.92095833471106
Rab7a	0.867949480926538	0.0194564799208946	0.559074013608686	0.134827076920188	-0.308875467317852	0.387550507760396
Pif1	-1.81672080948929	0.0194841558516292	-2.43353834117516	0.00964255863758961	-0.616817531685862	0.530339303785504
Rnft2	-0.905570066608876	0.019507264542229	-0.521990521339728	0.174467264838242	0.383579545269148	0.311858479874649
Gls	1.18266178301228	0.0195505468853608	0.498262464206896	0.331862184087069	-0.684399318805384	0.165012744346559
Cdkn2b	0.585428852453936	0.0195505468853608	0.96378420633661	0.00267779014619249	0.378355353882674	0.126443030470579
Tcp11l2	-0.933498158985874	0.0195655261067401	-0.62172178872981	0.121449779563738	0.311776370256063	0.419929113541821
Ak6	0.729723036207995	0.0195655261067401	0.32674307608159	0.303980248455688	-0.402979960126405	0.185225910136603
Spata25	-2.05309670264166	0.0195663767681231	-0.537256439759798	0.472695601467214	1.51584026288186	0.104386020547823
Ndor1	-0.937837787847453	0.0196546624791478	0.0744021053465259	0.887976034601353	1.01223989319398	0.0255139831562466
Ppp2r5e	0.678381092685782	0.0196546624791478	0.187521621092468	0.550729746763113	-0.490859471593314	0.0949905009223743
Arhgef19	-1.65530542456406	0.0196546624791478	-2.02966847531583	0.0130800615387719	-0.374363050751768	0.634758620899287
Gstz1	-0.776122076592587	0.0196581089849732	-0.509129154552477	0.125863038920331	0.26699292204011	0.409867970519283
Rap1gap2	-1.40479592732257	0.0196581089849732	-2.3784241938021	0.00290337056171026	-0.973628266479526	0.123305697793599
Fkbp11	1.18766550362888	0.019660265244344	2.24673857063135	0.00147566209118274	1.05907306700247	0.0450395860766239
Rtp3	1.98749713540409	0.01967028253342	2.05572155302185	0.023174763714138	0.0682244176177635	0.936026598615173
Mrpl51	-0.560937921027322	0.01967028253342	0.030169825401124	0.927371465904694	0.591107746428446	0.0277456772381789
Helz2	1.25757163165245	0.0197175252748401	0.228251066467066	0.719281832700143	-1.02932056518538	0.0650269197665623
Fam173b	-1.18621855683914	0.0197267994156755	-0.110922940570423	0.861868507745153	1.07529561626872	0.047530348168958
Anxa7	0.567166922465504	0.0197344476127866	1.14449196534278	0.00106872853769742	0.577325042877275	0.0314280061493583
Car9	-1.52019350072125	0.0197666981895663	0.0026126491376108	0.997321237770627	1.52280614985886	0.0334444940950515
Nqo1	-1.3042737740814	0.0197772077696219	1.99401061615917	0.00177103112947451	3.29828439024057	0.000386920126388347
Fam20b	-0.656430732294052	0.0197802850173494	-0.0733105065616857	0.837182598339874	0.583120225732366	0.0506539434108588
Mfsd11	0.901164639954078	0.0197859651616015	1.39221002042061	0.00387864252094876	0.491045380466533	0.190970534837496
Pde7a	0.71180913589145	0.019798862690069	-0.0720401125869551	0.85679196588898	-0.783849248478405	0.0239103438306207
RGD1311517	-0.992191777081996	0.019798862690069	-0.610996697790093	0.145861409453657	0.381195079291903	0.361202081024862
Twf2	-1.69034804282333	0.0198491640679974	-0.39766937642655	0.58792987951684	1.29267866639678	0.0836753374861389
Ddah1	1.0071899101495	0.0198812241016078	-0.603561270232865	0.166393203630021	-1.61075118038237	0.00598701021437094
Abcd2	-1.9031466901218	0.0198864462718837	-1.79162733991533	0.0319888079395802	0.11151935020647	0.918638461700572
Rdx	1.01243445484921	0.0198864462718837	-0.264590562101475	0.576905039627269	-1.27702501695069	0.0153248718277644
Tln1	0.676951208410466	0.019893348803357	0.0844932612841955	0.814917890975813	-0.592457947126271	0.0533853061791365
Tspan33	-1.06465620793261	0.019893348803357	-0.721066825006071	0.11189693881162	0.343589382926538	0.447670437756534
Slc25a26	-1.0610263604814	0.0199718693047104	-0.440974416964443	0.330429638333293	0.620051943516953	0.169317707256028
Nfya	-0.708636347559834	0.020038841743537	-0.642317674773443	0.042740136363928	0.0663186727863908	0.842717385531029
Fuca1	-0.571995046529394	0.0200539575581931	-0.185741667276074	0.47721071160625	0.386253379253321	0.116412396353656
Pcdhb5	-2.17075821315092	0.0200539575581931	-0.259461808640287	0.759211105491036	1.91129640451063	0.0602731284325815
L2hgdh	-0.760168869674168	0.0200707269781303	-0.171710062282513	0.632138336691278	0.588458807391655	0.0797154213614497
Ptpn12	0.998035384021678	0.0200707269781303	-0.143836850424201	0.783001124168082	-1.14187223444588	0.0214057114136346
Osbpl11	0.632609960281907	0.0200707269781303	0.38195512892002	0.164086794788464	-0.250654831361887	0.342863108911551
Colgalt1	-0.674885671868685	0.0200707269781303	-0.109095391968765	0.752859271637492	0.56579027989992	0.0623902928252024
Fnbp4	1.01846768315365	0.0200707269781303	0.279538306167742	0.555988329898462	-0.73892937698591	0.0950439031471071
Cast	1.02244761838119	0.020076941160878	0.814040686493267	0.0696300150600751	-0.208406931887926	0.636658858482824
Ptgfrn	0.634846184340148	0.020093543669235	-0.0727334010526834	0.834310187629112	-0.707579585392831	0.0232486828107632
Fbxo34	0.67186567467766	0.0200979925723163	-0.0680161401910929	0.857810622338966	-0.739881814868753	0.0241845503800517
Poli	-1.05478698140667	0.0200997015411859	-0.192482578162175	0.702473110728653	0.862304403244494	0.0690020185370567
Txk	-1.45203349386566	0.0201086038974234	-0.53067564341434	0.369442159508642	0.921357850451324	0.146005668243599
Sema5a	-0.965724224312507	0.0202941332659235	-0.215733710304427	0.643331295642582	0.74999051400808	0.0784350586674863
Stam	0.86981343454198	0.0204110948070662	0.429991494189721	0.256993361289754	-0.439821940352259	0.227035418336814
Pkn2	0.810012967891463	0.0204110948070662	0.111176082698692	0.795415050048148	-0.698836885192771	0.0571468652786568
Appbp2	0.572215568863328	0.0204110948070662	0.149313860387735	0.581246614913721	-0.422901708475593	0.0920179688272361
Hbs1l	0.977812042896209	0.0204110948070662	0.917637741906001	0.0387589135664286	-0.0601743009902078	0.900151554632271
Rnf115	0.62355392205492	0.0204961451313017	0.523100812373438	0.0596656922663298	-0.100453109681481	0.719648785826601
Cstf3	0.776711232712023	0.0205248335556408	-0.273286166112845	0.441990166290935	-1.04999739882487	0.0116201777181955
Stag1	0.585891705889443	0.0205248335556408	0.153022197621317	0.581553602061374	-0.432869508268125	0.0924076629801986
Slc35b1	0.972651232090781	0.0205538173469148	1.22594845848133	0.011438830122583	0.253297226390547	0.54092651471154
Vps35	0.727163292518891	0.0206175152269397	0.476005765169694	0.134505701512906	-0.251157527349197	0.409867970519283
Ttc22	-1.26799354748034	0.020668387983733	-1.36521809365581	0.0219978979070912	-0.0972245461754676	0.878460221272047
Tk2	-0.919730800165472	0.0206720138912399	0.163314569647917	0.719421150551549	1.08304536981339	0.0196699864136075
Eef1a2	-2.2562062515611	0.0206720138912399	-1.09130300825762	0.179227140813072	1.16490324330348	0.301807755109904
Pgrmc2	0.525161382272877	0.0206720138912399	0.740621607009756	0.0064072685991116	0.215460224736879	0.329672903097571
Lhpp	-0.754018489858707	0.0206763253677356	-0.926606858188216	0.0128433741842185	-0.172588368329509	0.601195743956335
Pelo	0.993115981998176	0.0206775719789756	0.888650913768868	0.046840233339378	-0.104465068229308	0.817853791584515
Foxn3	0.694429189610254	0.0206790716235642	0.275490553637318	0.374641618645537	-0.418938635972936	0.156774618994526
Blzf1	0.861228372463284	0.0206790716235642	0.591573126093036	0.116906508080267	-0.269655246370248	0.456317552850062
Pcca	-0.653005044043245	0.0206790716235642	-0.113273996525334	0.733581290463977	0.539731047517911	0.0669402532430202
C1r	-1.17676515584914	0.0206807907451278	-1.74532340268828	0.00542451567013529	-0.56855824683914	0.275520136418338
Ap1g1	0.688126992954656	0.0206830391258386	0.322618139976586	0.286178828273067	-0.36550885297807	0.20813727700165
Cbr1	-1.1950155313852	0.0207160544808411	0.116960338511335	0.849839100448538	1.31197586989654	0.0249440692590771
RGD1309540	-1.02178216199641	0.0207812636294284	-0.287665801941439	0.536433458300256	0.734116360054967	0.101643160298725
Fgd2	-1.0829613769385	0.0208034611565381	-1.20537911102159	0.0191935696811231	-0.122417734083086	0.817230161608591
Camsap1	0.694378572489519	0.0208045369058393	0.0871813174409841	0.816317170513436	-0.607197255048535	0.0555196225205905
Ghr	0.724556158070097	0.0208045369058393	1.36798504073058	0.00154288556639809	0.643428882660484	0.0519059002298248
Lcn12	-2.31938501532298	0.0208046112342056	-0.0622018276133974	0.94980899200765	2.25718318770958	0.0405293723751192
Homer3	0.834695782104322	0.0208990910456684	0.223378455181951	0.573839794027278	-0.611317326922371	0.0951864636580214
Zer1	-0.797723193922495	0.0209332695441426	-0.323650889134299	0.359367981841361	0.474072304788196	0.164739778128456
Nadsyn1	-1.13701185526321	0.0209797825063508	0.156358810713006	0.783329715173048	1.29337066597621	0.0222667609746651
Tcea2	-1.05092234615609	0.0210112273415172	0.0431214756407677	0.943385904215174	1.09404382179686	0.0306577944541215
Nppc	-2.11756862078807	0.021077396988548	-1.66222840729456	0.0562070288495196	0.455340213493513	0.685965348400046
Fbxl20	-0.843378801077436	0.021077396988548	-0.0342996202141689	0.944934215100097	0.809079180863267	0.0416578189496521
Dysf	-0.910421484846433	0.021077396988548	1.01068860151242	0.0159914524888661	1.92111008635885	0.00132694790725534
Tada3	-0.648039898974242	0.021078349180741	-0.128808157026426	0.688003431039147	0.519231741947816	0.0739948944837523
Galnt2	-0.70642919846669	0.0210815840432021	-0.534888528698574	0.0867651242930379	0.171540669768116	0.576368243456319
St6galnac6	-1.07733717834666	0.0210815840432021	-0.569537371218896	0.220029010650363	0.507799807127766	0.267694572286869
Pold1	-1.49276351512662	0.021086884272606	-2.08597211546396	0.00771423448950268	-0.593208600337345	0.357608510273796
Prdx1	-0.754222445641496	0.021086884272606	0.0293835857757446	0.947603891840979	0.78360603141724	0.0312604116294678
Ssbp3	-1.18203041189106	0.021086884272606	-0.490097186019819	0.346644408333432	0.69193322587124	0.169694055533177
Acot13	-1.04865190979615	0.021086884272606	-0.051612247618489	0.932103185800803	0.99703966217766	0.0432070704767448
Nudt12	-0.974534448465201	0.021086884272606	0.238273460056211	0.599470061103834	1.21280790852141	0.0167072755472988
Pter	-1.02927037520743	0.0211294746082042	-0.618109576247546	0.162344952257541	0.411160798959887	0.35146541091552
Prkch	2.69440216486063	0.0211688496154979	2.12980709832695	0.0937057345765305	-0.564595066533674	0.523805939303821
Ift27	-0.973139657851471	0.0211831108075773	-0.0188448556460807	0.974922647572132	0.95429480220539	0.0389025836259809
Ide	0.949832688597292	0.0212386840564001	0.550952611252656	0.185611906856592	-0.398880077344636	0.320543308429697
Prex1	-1.1722032294972	0.0212386840564001	-1.76796138010985	0.00506397814674648	-0.595758150612654	0.237637677112322
Lif	1.29148189460359	0.0212493119040845	0.930536257283535	0.103862240784706	-0.360945637320057	0.502303871349951
Edn1	1.10984919580957	0.0213086626962585	-2.94389459287931	0.000652764212993212	-4.05374378868887	0.000244218402734355
Fchsd1	0.712335825094899	0.0213130135934486	0.427502678047599	0.173492306320823	-0.2848331470473	0.343571230553903
Slc17a5	1.09714758213409	0.0213243002712653	0.437092514522532	0.374782080478378	-0.660055067611554	0.158606123034192
Sorl1	-0.961038604318185	0.0213378195493948	-1.83786765259262	0.00160673154026613	-0.876829048274436	0.0509628000489288
Vkorc1	-0.948810286627637	0.0213670643963065	-0.0598961445370277	0.914307077785918	0.88891414209061	0.0456055056756033
Pigh	-0.937529799357493	0.0213721525670129	-0.105838834933793	0.835333615805486	0.8316909644237	0.0544930332610965
Supt6h	0.900941363370877	0.0214271827653189	0.514668414538202	0.193414321785323	-0.386272948832675	0.311608275464003
Smoc1	-1.44100606451913	0.0215132651460794	-1.0112921946446	0.0921646759542263	0.429713869874537	0.517583440883707
Ptpn1	0.55508960242317	0.0215146938936743	0.313819536702019	0.20036510029039	-0.241270065721151	0.306214357948034
Tfpi	-1.10474619213886	0.0215403052339897	-0.559324689288455	0.242379500840738	0.545421502850405	0.246858359456553
Ino80	0.614651598663804	0.0215650476439662	0.131006151168041	0.670548964013786	-0.483645447495763	0.0790399863000023
Aqp4	1.9645601147676	0.0216041523289107	-4.19225280382152	0.0177718079360924	-6.15681291858912	0.00136987412103656
Decr2	-1.20817506066871	0.0216041523289107	-0.552693090992279	0.289968907327015	0.655481969676436	0.206171425795966
Pfkp	0.71087960183444	0.0216041523289107	0.119229286509991	0.74732146529145	-0.591650315324449	0.0674287204109898
Topors	1.21304913403959	0.0216485594163383	0.642050517204707	0.228451128328864	-0.570998616834883	0.264661794346878
Glis2	0.692720228884113	0.0217241216328023	-0.208009874806938	0.527211808546699	-0.900730103691051	0.0146531342124566
Tmem42	-1.15660704409652	0.0217556217880063	0.116618396805422	0.849650985667582	1.27322544090194	0.0257809410354051
Eaf1	0.837322047899026	0.0217721034843472	0.658404851837725	0.0784843267802541	-0.178917196061301	0.626899724053458
